artifact_id,study_family,source_id,source_name,source_url,source_version,artifact_reference,selection_status,selection_basis,case_count,condition_evaluation_count,license_policy,content_boundary
ext-art-166,agent_workflow_templates,openai-agents-js,OpenAI Agents SDK JS examples,https://github.com/openai/openai-agents-js,ed2d82acfbee8ef984d7a1d1b8705f04f1edb491,.agents/skills/test-coverage-improver,metadata_candidate,skill_package_directory,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-167,agent_workflow_templates,openai-agents-js,OpenAI Agents SDK JS examples,https://github.com/openai/openai-agents-js,ed2d82acfbee8ef984d7a1d1b8705f04f1edb491,examples/docs/sandbox-agents/skills/invoice-total-fixer,metadata_candidate,skill_package_directory,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-168,agent_workflow_templates,openai-agents-js,OpenAI Agents SDK JS examples,https://github.com/openai/openai-agents-js,ed2d82acfbee8ef984d7a1d1b8705f04f1edb491,examples/sandbox/data/coding-task/skills/credit-note-fixer,metadata_candidate,skill_package_directory,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-169,agent_workflow_templates,autogen-examples,Microsoft AutoGen examples,https://github.com/microsoft/autogen,027ecf0a379bcc1d09956d46d12d44a3ad9cee14,python,metadata_candidate,manifest_directory,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-170,agent_workflow_templates,autogen-examples,Microsoft AutoGen examples,https://github.com/microsoft/autogen,027ecf0a379bcc1d09956d46d12d44a3ad9cee14,python/packages/agbench,metadata_candidate,manifest_directory,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-171,agent_workflow_templates,autogen-examples,Microsoft AutoGen examples,https://github.com/microsoft/autogen,027ecf0a379bcc1d09956d46d12d44a3ad9cee14,python/packages/autogen-agentchat,metadata_candidate,manifest_directory,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-172,agent_workflow_templates,autogen-examples,Microsoft AutoGen examples,https://github.com/microsoft/autogen,027ecf0a379bcc1d09956d46d12d44a3ad9cee14,python/packages/autogen-core,metadata_candidate,manifest_directory,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-173,agent_workflow_templates,autogen-examples,Microsoft AutoGen examples,https://github.com/microsoft/autogen,027ecf0a379bcc1d09956d46d12d44a3ad9cee14,python/packages/autogen-ext,metadata_candidate,manifest_directory,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-174,agent_workflow_templates,autogen-examples,Microsoft AutoGen examples,https://github.com/microsoft/autogen,027ecf0a379bcc1d09956d46d12d44a3ad9cee14,python/packages/autogen-studio,metadata_candidate,manifest_directory,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-175,agent_workflow_templates,autogen-examples,Microsoft AutoGen examples,https://github.com/microsoft/autogen,027ecf0a379bcc1d09956d46d12d44a3ad9cee14,python/packages/autogen-studio/frontend,metadata_candidate,manifest_directory,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-176,agent_workflow_templates,autogen-examples,Microsoft AutoGen examples,https://github.com/microsoft/autogen,027ecf0a379bcc1d09956d46d12d44a3ad9cee14,python/packages/autogen-test-utils,metadata_candidate,manifest_directory,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-177,agent_workflow_templates,autogen-examples,Microsoft AutoGen examples,https://github.com/microsoft/autogen,027ecf0a379bcc1d09956d46d12d44a3ad9cee14,python/packages/component-schema-gen,metadata_candidate,manifest_directory,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-178,agent_workflow_templates,autogen-examples,Microsoft AutoGen examples,https://github.com/microsoft/autogen,027ecf0a379bcc1d09956d46d12d44a3ad9cee14,python/packages/magentic-one-cli,metadata_candidate,manifest_directory,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-179,agent_workflow_templates,autogen-examples,Microsoft AutoGen examples,https://github.com/microsoft/autogen,027ecf0a379bcc1d09956d46d12d44a3ad9cee14,python/packages/pyautogen,metadata_candidate,manifest_directory,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-180,agent_workflow_templates,autogen-examples,Microsoft AutoGen examples,https://github.com/microsoft/autogen,027ecf0a379bcc1d09956d46d12d44a3ad9cee14,python/samples/gitty,metadata_candidate,manifest_directory,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-181,agent_workflow_templates,autogen-examples,Microsoft AutoGen examples,https://github.com/microsoft/autogen,027ecf0a379bcc1d09956d46d12d44a3ad9cee14,python/templates/new-package/{{cookiecutter.package_name}},metadata_candidate,manifest_directory,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-182,agent_workflow_templates,autogen-examples,Microsoft AutoGen examples,https://github.com/microsoft/autogen,027ecf0a379bcc1d09956d46d12d44a3ad9cee14,docs/design,metadata_candidate,readme_directory,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-183,agent_workflow_templates,autogen-examples,Microsoft AutoGen examples,https://github.com/microsoft/autogen,027ecf0a379bcc1d09956d46d12d44a3ad9cee14,docs/dotnet,metadata_candidate,readme_directory,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-184,agent_workflow_templates,langgraph-template,LangGraph retrieval agent template,https://github.com/langchain-ai/retrieval-agent-template,e764bfe5f582af6f88dc946f3d1d43b14f853d7b,src/retrieval_graph/__init__.py,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-185,agent_workflow_templates,langgraph-template,LangGraph retrieval agent template,https://github.com/langchain-ai/retrieval-agent-template,e764bfe5f582af6f88dc946f3d1d43b14f853d7b,src/retrieval_graph/configuration.py,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-186,agent_workflow_templates,langgraph-template,LangGraph retrieval agent template,https://github.com/langchain-ai/retrieval-agent-template,e764bfe5f582af6f88dc946f3d1d43b14f853d7b,src/retrieval_graph/graph.py,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-187,agent_workflow_templates,langgraph-template,LangGraph retrieval agent template,https://github.com/langchain-ai/retrieval-agent-template,e764bfe5f582af6f88dc946f3d1d43b14f853d7b,src/retrieval_graph/index_graph.py,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-188,agent_workflow_templates,langgraph-template,LangGraph retrieval agent template,https://github.com/langchain-ai/retrieval-agent-template,e764bfe5f582af6f88dc946f3d1d43b14f853d7b,src/retrieval_graph/prompts.py,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-189,agent_workflow_templates,langgraph-template,LangGraph retrieval agent template,https://github.com/langchain-ai/retrieval-agent-template,e764bfe5f582af6f88dc946f3d1d43b14f853d7b,src/retrieval_graph/retrieval.py,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-190,agent_workflow_templates,langgraph-template,LangGraph retrieval agent template,https://github.com/langchain-ai/retrieval-agent-template,e764bfe5f582af6f88dc946f3d1d43b14f853d7b,src/retrieval_graph/state.py,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-191,prompt_and_function_recipes,prompts-chat,prompts.chat corpus,https://github.com/f/prompts.chat,2588522d56fc9ccc2124ca515e0b2c6b038ffefb,.windsurf/skills/book-translation,metadata_candidate,skill_package_directory,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-192,prompt_and_function_recipes,prompts-chat,prompts.chat corpus,https://github.com/f/prompts.chat,2588522d56fc9ccc2124ca515e0b2c6b038ffefb,.windsurf/skills/widget-generator,metadata_candidate,skill_package_directory,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-193,prompt_and_function_recipes,prompts-chat,prompts.chat corpus,https://github.com/f/prompts.chat,2588522d56fc9ccc2124ca515e0b2c6b038ffefb,plugins/claude/prompts.chat/skills/prompt-lookup,metadata_candidate,skill_package_directory,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-194,prompt_and_function_recipes,prompts-chat,prompts.chat corpus,https://github.com/f/prompts.chat,2588522d56fc9ccc2124ca515e0b2c6b038ffefb,plugins/claude/prompts.chat/skills/skill-lookup,metadata_candidate,skill_package_directory,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-195,prompt_and_function_recipes,prompts-chat,prompts.chat corpus,https://github.com/f/prompts.chat,2588522d56fc9ccc2124ca515e0b2c6b038ffefb,packages/prompts.chat,metadata_candidate,manifest_directory,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-196,prompt_and_function_recipes,prompts-chat,prompts.chat corpus,https://github.com/f/prompts.chat,2588522d56fc9ccc2124ca515e0b2c6b038ffefb,packages/raycast-extension,metadata_candidate,manifest_directory,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-197,prompt_and_function_recipes,prompts-chat,prompts.chat corpus,https://github.com/f/prompts.chat,2588522d56fc9ccc2124ca515e0b2c6b038ffefb,plugins/claude/prompts.chat/.claude-plugin,metadata_candidate,manifest_directory,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-198,prompt_and_function_recipes,prompts-chat,prompts.chat corpus,https://github.com/f/prompts.chat,2588522d56fc9ccc2124ca515e0b2c6b038ffefb,public/sounds,metadata_candidate,readme_directory,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-199,prompt_and_function_recipes,prompts-chat,prompts.chat corpus,https://github.com/f/prompts.chat,2588522d56fc9ccc2124ca515e0b2c6b038ffefb,packages/prompts.chat/src/__tests__/builder.test.ts,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-200,prompt_and_function_recipes,prompts-chat,prompts.chat corpus,https://github.com/f/prompts.chat,2588522d56fc9ccc2124ca515e0b2c6b038ffefb,packages/prompts.chat/src/__tests__/parser.test.ts,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-201,prompt_and_function_recipes,prompts-chat,prompts.chat corpus,https://github.com/f/prompts.chat,2588522d56fc9ccc2124ca515e0b2c6b038ffefb,packages/prompts.chat/src/__tests__/platforms.test.ts,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-202,prompt_and_function_recipes,prompts-chat,prompts.chat corpus,https://github.com/f/prompts.chat,2588522d56fc9ccc2124ca515e0b2c6b038ffefb,packages/prompts.chat/src/__tests__/quality.test.ts,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-203,prompt_and_function_recipes,prompts-chat,prompts.chat corpus,https://github.com/f/prompts.chat,2588522d56fc9ccc2124ca515e0b2c6b038ffefb,packages/prompts.chat/src/__tests__/similarity.test.ts,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-204,prompt_and_function_recipes,prompts-chat,prompts.chat corpus,https://github.com/f/prompts.chat,2588522d56fc9ccc2124ca515e0b2c6b038ffefb,packages/prompts.chat/src/__tests__/variables.test.ts,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-205,prompt_and_function_recipes,prompts-chat,prompts.chat corpus,https://github.com/f/prompts.chat,2588522d56fc9ccc2124ca515e0b2c6b038ffefb,packages/prompts.chat/src/builder/audio.ts,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-206,prompt_and_function_recipes,prompts-chat,prompts.chat corpus,https://github.com/f/prompts.chat,2588522d56fc9ccc2124ca515e0b2c6b038ffefb,packages/prompts.chat/src/builder/chat.ts,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-207,prompt_and_function_recipes,prompts-chat,prompts.chat corpus,https://github.com/f/prompts.chat,2588522d56fc9ccc2124ca515e0b2c6b038ffefb,packages/prompts.chat/src/builder/index.ts,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-208,prompt_and_function_recipes,prompts-chat,prompts.chat corpus,https://github.com/f/prompts.chat,2588522d56fc9ccc2124ca515e0b2c6b038ffefb,packages/prompts.chat/src/builder/media.ts,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-209,prompt_and_function_recipes,prompts-chat,prompts.chat corpus,https://github.com/f/prompts.chat,2588522d56fc9ccc2124ca515e0b2c6b038ffefb,packages/prompts.chat/src/builder/video.ts,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-210,prompt_and_function_recipes,prompts-chat,prompts.chat corpus,https://github.com/f/prompts.chat,2588522d56fc9ccc2124ca515e0b2c6b038ffefb,packages/prompts.chat/src/cli/api.ts,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-211,prompt_and_function_recipes,prompts-chat,prompts.chat corpus,https://github.com/f/prompts.chat,2588522d56fc9ccc2124ca515e0b2c6b038ffefb,packages/prompts.chat/src/cli/components/PromptDetail.tsx,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-212,prompt_and_function_recipes,prompts-chat,prompts.chat corpus,https://github.com/f/prompts.chat,2588522d56fc9ccc2124ca515e0b2c6b038ffefb,packages/prompts.chat/src/cli/components/PromptList.tsx,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-213,prompt_and_function_recipes,prompts-chat,prompts.chat corpus,https://github.com/f/prompts.chat,2588522d56fc9ccc2124ca515e0b2c6b038ffefb,packages/prompts.chat/src/cli/components/RunPrompt.tsx,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-214,prompt_and_function_recipes,prompts-chat,prompts.chat corpus,https://github.com/f/prompts.chat,2588522d56fc9ccc2124ca515e0b2c6b038ffefb,packages/prompts.chat/src/cli/index.tsx,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-215,prompt_and_function_recipes,prompts-chat,prompts.chat corpus,https://github.com/f/prompts.chat,2588522d56fc9ccc2124ca515e0b2c6b038ffefb,packages/prompts.chat/src/cli/new.ts,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-216,prompt_and_function_recipes,open-webui-functions,Open WebUI Functions repository,https://github.com/owndev/Open-WebUI-Functions,07f8396f2630741c30834be5fee2104b74026fe6,pipelines/azure/azure_ai_foundry.py,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-217,prompt_and_function_recipes,open-webui-functions,Open WebUI Functions repository,https://github.com/owndev/Open-WebUI-Functions,07f8396f2630741c30834be5fee2104b74026fe6,pipelines/google/google_gemini.py,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-218,prompt_and_function_recipes,open-webui-functions,Open WebUI Functions repository,https://github.com/owndev/Open-WebUI-Functions,07f8396f2630741c30834be5fee2104b74026fe6,pipelines/infomaniak/infomaniak.py,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-219,prompt_and_function_recipes,open-webui-functions,Open WebUI Functions repository,https://github.com/owndev/Open-WebUI-Functions,07f8396f2630741c30834be5fee2104b74026fe6,pipelines/n8n/Open_WebUI_Test_Agent.json,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-220,prompt_and_function_recipes,open-webui-functions,Open WebUI Functions repository,https://github.com/owndev/Open-WebUI-Functions,07f8396f2630741c30834be5fee2104b74026fe6,pipelines/n8n/Open_WebUI_Test_Agent_Streaming.json,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-221,prompt_and_function_recipes,open-webui-functions,Open WebUI Functions repository,https://github.com/owndev/Open-WebUI-Functions,07f8396f2630741c30834be5fee2104b74026fe6,pipelines/n8n/n8n.py,metadata_candidate,relevant_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-222,prompt_and_function_recipes,open-webui-functions,Open WebUI Functions repository,https://github.com/owndev/Open-WebUI-Functions,07f8396f2630741c30834be5fee2104b74026fe6,.vscode/mcp.json,metadata_candidate,textlike_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-223,prompt_and_function_recipes,open-webui-functions,Open WebUI Functions repository,https://github.com/owndev/Open-WebUI-Functions,07f8396f2630741c30834be5fee2104b74026fe6,docs/azure-ai-citations.md,metadata_candidate,textlike_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-224,prompt_and_function_recipes,open-webui-functions,Open WebUI Functions repository,https://github.com/owndev/Open-WebUI-Functions,07f8396f2630741c30834be5fee2104b74026fe6,docs/azure-ai-integration.md,metadata_candidate,textlike_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-225,prompt_and_function_recipes,open-webui-functions,Open WebUI Functions repository,https://github.com/owndev/Open-WebUI-Functions,07f8396f2630741c30834be5fee2104b74026fe6,docs/google-gemini-integration.md,metadata_candidate,textlike_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-226,prompt_and_function_recipes,open-webui-functions,Open WebUI Functions repository,https://github.com/owndev/Open-WebUI-Functions,07f8396f2630741c30834be5fee2104b74026fe6,docs/infomaniak-integration.md,metadata_candidate,textlike_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-227,prompt_and_function_recipes,open-webui-functions,Open WebUI Functions repository,https://github.com/owndev/Open-WebUI-Functions,07f8396f2630741c30834be5fee2104b74026fe6,docs/n8n-integration.md,metadata_candidate,textlike_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-228,prompt_and_function_recipes,open-webui-functions,Open WebUI Functions repository,https://github.com/owndev/Open-WebUI-Functions,07f8396f2630741c30834be5fee2104b74026fe6,docs/n8n-tool-usage-display.md,metadata_candidate,textlike_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-229,prompt_and_function_recipes,open-webui-functions,Open WebUI Functions repository,https://github.com/owndev/Open-WebUI-Functions,07f8396f2630741c30834be5fee2104b74026fe6,docs/setup-azure-log-analytics.md,metadata_candidate,textlike_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-230,prompt_and_function_recipes,open-webui-functions,Open WebUI Functions repository,https://github.com/owndev/Open-WebUI-Functions,07f8396f2630741c30834be5fee2104b74026fe6,filters/google_search_tool.py,metadata_candidate,textlike_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-231,prompt_and_function_recipes,open-webui-functions,Open WebUI Functions repository,https://github.com/owndev/Open-WebUI-Functions,07f8396f2630741c30834be5fee2104b74026fe6,filters/time_token_tracker.py,metadata_candidate,textlike_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-232,prompt_and_function_recipes,open-webui-functions,Open WebUI Functions repository,https://github.com/owndev/Open-WebUI-Functions,07f8396f2630741c30834be5fee2104b74026fe6,filters/vertex_ai_search_tool.py,metadata_candidate,textlike_tree_path,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-233,prompt_and_function_recipes,open-webui-functions,Open WebUI Functions repository,https://github.com/owndev/Open-WebUI-Functions,07f8396f2630741c30834be5fee2104b74026fe6,pending:open-webui-functions:018,target_slot_pending,target_slot_pending,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-234,prompt_and_function_recipes,open-webui-functions,Open WebUI Functions repository,https://github.com/owndev/Open-WebUI-Functions,07f8396f2630741c30834be5fee2104b74026fe6,pending:open-webui-functions:019,target_slot_pending,target_slot_pending,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-235,prompt_and_function_recipes,open-webui-functions,Open WebUI Functions repository,https://github.com/owndev/Open-WebUI-Functions,07f8396f2630741c30834be5fee2104b74026fe6,pending:open-webui-functions:020,target_slot_pending,target_slot_pending,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-236,prompt_and_function_recipes,open-webui-functions,Open WebUI Functions repository,https://github.com/owndev/Open-WebUI-Functions,07f8396f2630741c30834be5fee2104b74026fe6,pending:open-webui-functions:021,target_slot_pending,target_slot_pending,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-237,prompt_and_function_recipes,open-webui-functions,Open WebUI Functions repository,https://github.com/owndev/Open-WebUI-Functions,07f8396f2630741c30834be5fee2104b74026fe6,pending:open-webui-functions:022,target_slot_pending,target_slot_pending,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-238,prompt_and_function_recipes,open-webui-functions,Open WebUI Functions repository,https://github.com/owndev/Open-WebUI-Functions,07f8396f2630741c30834be5fee2104b74026fe6,pending:open-webui-functions:023,target_slot_pending,target_slot_pending,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-239,prompt_and_function_recipes,open-webui-functions,Open WebUI Functions repository,https://github.com/owndev/Open-WebUI-Functions,07f8396f2630741c30834be5fee2104b74026fe6,pending:open-webui-functions:024,target_slot_pending,target_slot_pending,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
ext-art-240,prompt_and_function_recipes,open-webui-functions,Open WebUI Functions repository,https://github.com/owndev/Open-WebUI-Functions,07f8396f2630741c30834be5fee2104b74026fe6,pending:open-webui-functions:025,target_slot_pending,target_slot_pending,4,12,Record license status before copying text; keep metadata-only cases when reuse is unclear.,metadata_only_no_third_party_prose_or_code_copied
